,competence,tube,skill_id,level,challenge_id,instruction,delta,alpha,type,timer,hasEmbedUrl,pedagogy,format
86,1.2,@nommage,skill2ubNrkR0ppf73d,3,challenge1cPGItjf09yEYW,"Dans le gestionnaire de fichiers ci-dessous :
- observez le nom des fichiers
- **renommez** la candidature de Dylan Perin en suivant la même logique",-0.0623343586921691,1.8801558017730715,QROC,,True,q-situation,mots
87,3.3,@accessibilité,skill1J7aWqzbA7BHzt,5,challenge26M7otGM1mJD00,"Anouchka souhaite présenter ses données sous forme de graphiques.

Certains graphiques ci-dessous comportent des éléments qui facilitent la lecture pour les personnes atteintes de daltonisme. 

Lesquels ?",0.9039738774299622,0.9241557121276855,QCM,,True,q-situation,mots
88,3.1,@structureHiérarchique,skill1LYbIURqpzhKBH,4,challenge2dYppRjmhQ32KB,"Sarah a créé un document avec les noms de tous ses enfants, petits-enfants et arrière-petits-enfants.

Elle a utilisé les styles de titre pour recréer la filiation : Titre 1 pour ses enfants, Titre 2 pour ses petits-enfants, et ainsi de suite.

Retrouvez la structure hiérarchique du document.

* Combien Louis a-t-il d’enfants ?
* Comment s’appelle la sœur de Véronique ?",1.8104850053787231,1.4165979623794556,QROCM-ind,,False,e-preuve,petit
89,3.2,@propImageVect,recYcTWqMs9VbKDX,5,rec2QmzVAaFATsUBv,"Parmi ces images, lesquelles sont **vectorielles** ?",2.4983115196228027,1.726296305656433,QCM,,True,e-preuve,mots
90,2.3,@agendaSolo,rec2RonVAUbKJGx91,4,rec1m1NASEw8sbTt6,"In a competition, Sylvia won 15 x 1 hr massage sessions. 
 
 
She has decided to go every week on Friday at 6 pm **starting next week**. 
 
In one go, add these 15 sessions to her [agenda](https://epreuves.pix.fr/agenda/agenda.html?lang=en&mode=massage#60795d095b7c79627f5258010d584601).
 
What word appears?",1.3095849752426147,1.9041587114334106,QROC,,False,e-preuve,petit
91,3.2,@propImageVect,recKUBZJYji1MNuX2,6,recfvhcGd1TMNA44p,"Voici le code d'une image vectorielle disponible dans le fichier à télécharger.

Quel caractère représente-t-il ?

Quelle valeur numérique pouvez-vous modifier pour que la forme bleue devienne un carré ?

*Il est possible d'utiliser un logiciel de dessin vectoriel pour visualiser l'image ou un 
navigateur web en changeant le type de fichier.*




",2.546476364135742,1.6485090255737305,QROCM-ind,,False,e-preuve,mots
92,3.2,@manipVect,recjPEwEPLKpXlpV3,4,rechAukdqKxaWJ4dL,"Dans la présentation à télécharger, sans modifier leur position dans la feuille :
- Passez le rectangle noir en arrière-plan.
- Passez le rectangle bleu au premier plan.
- Passez le rectangle hachuré au premier plan.

Quel mot apparaît ?",1.032589554786682,2.0048904418945312,QROC,,False,e-preuve,mots
93,5.1,@bluetooth,skill18DeMg4HD28DAK,4,challenge23MqUejYJHNwoo,"Que peut-on dire d’une connexion Bluetooth ?

",0.344674289226532,1.1605589389801023,QCM,,False,q-savoir,mots
94,3.1,@outilsTexte,skill1Zvxih7V7M5S3i,3,challenge2k7wnaRlRhTzlR,Sélectionnez **une extension** d'un fichier qui s'ouvre avec un traitement de texte.,-0.8047196269035339,1.011268973350525,QROC,,False,q-savoir,petit
95,3.1,@navigationDiaporama,rec5B4raGf9qZmd40,4,recOzu0cbZH7fq8ze,"Ouvrez la présentation à télécharger et suivez les instructions dans l'ordre :

- Dupliquer la diapositive 2,

- Déplacer la diapositive 6 au début du diaporama,

- Supprimer en même temps les diapositives 3, 4 et 5.

Reportez les lettres restantes dans l'ordre de présentation.",1.085171461105347,1.4609161615371704,QROC,,False,e-preuve,mots
96,5.1,@resoudreProbConn,skill2bbtUrBgROLFNO,6,challenge1xwGRiPdJ3dN7d,"Corentin a connecté son ordinateur à sa box avec un câble Ethernet.

Le message ci-dessous s’affiche dans son navigateur web.

Que doit-il vérifier pour trouver la source du problème ?",5.746760368347168,0.8471888899803162,QCM,,False,q-situation,mots
97,3.3,@métadonnéesDoc,recculI6E4fukySah,4,rec1Zpfky2dW1h1f8,"On soupçonne Fanny de ne pas avoir créé elle-même ce document mais de l'avoir récupéré.

Comment se prénomme la personne qui a créé le document initialement ?",1.6944336891174316,1.9338351488113403,QROC,,False,e-preuve,mots
98,1.3,@recopie,recRLZWswEL0Qt2BC,6,recQs3pt9w7zVMNb5,"Clémence souhaite faire calculer automatiquement les prix de 30 produits dans trois devises.

Elle a déjà saisi une formule de calcul pour le tarif du premier produit dans la première devise.

Corrigez sa formule afin que recopiée vers le bas puis vers la droite, elle remplisse correctement tout le tableau.",2.270965814590454,1.7309907674789429,QROC,,False,e-preuve,mots
99,1.3,@extraire,recJUR7KKNAIC7ncA,4,reczMLBY8qpGgQ2mE,"Le fichier contient un tableau présentant un extrait des livres les plus prêtés à Paris en 2016.

Filtrez le tableau pour ne faire apparaître que les bandes dessinées ado.

Puis filtrez le tableau pour ne faire apparaître que celles dont l'auteur est Zep.

Quel est le titre de la bande dessinée ado de Zep qui a été la plus prêtée d'après ce tableau ?",1.7319345474243164,1.737332105636597,QROC,,False,e-preuve,mots
100,1.2,@recherche,reclbhuUTRGc1jZRL,5,recof7JBpSS8Y8FVa,"Téléchargez cette archive (dossier compressé).

En extraire tous les fichiers dans un dossier local.

Quel fichier contient l’expression **trouverpix** ?",2.092618942260742,1.7360833883285522,QROC,180.0,False,e-preuve,mots
101,1.2,@enregistrer,skill1w6s1ujqvSa3C3,4,challenge23T8r084SA0GWk,"Anne-Marie a ouvert le document Lettre1, le seul document du dossier Candidature de son ordinateur.

Elle a ajouté une formule de politesse à ce document qui n’en contenait pas et a **enregistré** le document modifié **sous** le nom Lettre2 dans le même dossier.


Que peut-on dire ?",0.8161075115203857,1.423736333847046,QCM,,False,q-situation,mots
102,5.1,@pbDroits,skill283Q1IjsfeLkkK,7,challenge22bqdSuymumHvb,"Après une mise à jour de son serveur web, Suzanne ne peut plus utiliser un programme.

Elle voudrait être **la seule** à pouvoir l’utiliser.

Quelle commande a-t-elle saisie pour résoudre ce problème ?

<pre style=""font-family:courier,monospace;font-size:smaller;color:white;background-color:black;padding:1em;border-radius:1em;white-space:pre-wrap;line-height:initial;"">
suzanne@httpserv:~> bin/configroot
bash: bin/configroot: Permission non accordée
suzanne@httpserv:~> ls -l
drwxr-x--- 2 suzanne users 4096 14 mars  17:52 bin
drwxr-xr-x 8 suzanne users 4096  3 avril  2017 fonts
drwxr-xr-x 2 suzanne users 4096 28 févr. 11:40 images
-rw-r--r-- 1 suzanne users 2977 13 août   2014 index.php
drwxr-x--- 2 suzanne users 4096 14 mars  17:52 opt
lr-x------ 3 www     root    23 13 août   2014 scripts -> /srv/www/cgi-bin
-rw-r--r-- 1 suzanne users 2027 13 août   2014 styles.css
suzanne@httpserv:~> ls -l bin/configroot
-rw------- 1 suzanne users 23692 28 févr. 11:33 bin/configroot
suzanne@httpserv:~> <span style=""background-color:white;color:#ae1a1a;font-weight:900;font-style:italic;border-color:#ae1a1a;border-style:solid;border-width:1px;padding:1px 4ex;"">commande à trouver</span>
suzanne@httpserv:~> bin/configroot
### Lancement de la configuration automatique ###
</pre>

",3.661300182342529,1.3103653192520142,QROC,,False,q-situation,phrase
103,1.2,@nommage,skill1w7pHz2L4gZjb1,5,challenge1WIAzzI0GCFsFT,"Jérôme utilise un outil permettant de renommer automatiquement ses photos importées.

Quel **format de renommage** doit-il utiliser pour obtenir img\_0890\_2018-10-25\_17-51.jpg ?",1.887128829956055,1.7431397438049316,QROC,,False,q-situation,phrase
104,1.1,@sourceImage,reczOCGv8pz976Acl,2,rec42tMJI75pyathy,"Jason a réalisé un photo-montage pour tromper et amuser ses camarades.

Il a modifié un élément sur une photo de Neil Armstrong marchant sur la Lune. 

Lequel ?
",-1.7714130878448486,1.3318588733673096,QROC,,False,q-situation,petit
105,3.2,@acqImage,rec2aWVAZNkvOQkIc,5,rec1oRZ28DFEJeJiP,Voici une animation.,3.1981215476989746,1.8746851682662964,QROCM-ind,,False,e-preuve,petit
106,1.1,@requete,skill1UOzchuzY8zIc3,5,challenge1ZuUzrN0YN1Xaf,Quelle requête écrire pour demander au moteur de recherche de présenter de préférence les pages web traitant de **purée** mais pas de **purée de potimarron** ?,3.7287795543670654,0.6125226616859436,QCU,,False,q-situation,mots
107,1.2,@propFichier,recds4E6EixYpRGB4,5,rec2Rk8bAT7CbpiyU,"Cette photo n’a pas été prise cette année.

Trouvez la date, l'heure et avec quel modèle d'appareil photo elle a été prise.",1.7409894466400146,1.7858797311782837,QROCM-ind,,False,e-preuve,petit
108,3.3,@enTetePdpage,recTHXbusrpM7cPzn,4,challenge1uQ44OEMT8hKdW,"Le document à télécharger comporte 19 pages.

En numérotant automatiquement chaque page de ce document, on constate que sa numérotation ne commence pas à 1. 

Quel nom d’animal apparaît sur la page avec le **numéro 30** ?",1.023589849472046,1.3843624591827393,QROC,,False,e-preuve,petit
109,3.2,@acqImage,recofc4GUbtQ3ve5g,4,recATA98I7faitCac,"Dans [cette vidéo](https://epreuves.pix.fr/vite.html), un texte apparaît furtivement. 

Capturez l'image au bon moment (capture d'écran ou *screenshot*) pour avoir le temps de lire les instructions.

*Vous pourrez essayer autant de fois que vous voulez.*",0.0143537139520049,1.3223305940628052,QROC,,False,e-preuve,mots
110,1.1,@sourceInfo,skill2LKqINATZRRhOH,4,challenge1uwyJ4SXr2tRAK,"Les sites web peuvent être classés selon le type d’informations qu’ils communiquent. 

Associez chacun des sites suivants à sa catégorie : **encyclopédique**, **institutionnel**, **journalistique** ou **parodique**.",1.0793068408966064,1.057997465133667,QROCM-ind,,False,q-savoir,petit
111,1.2,@fichier,skill1rBtBEKkvNOd1J,6,challenge2oeozZmnNIlmO5,"Chaque fichier en ligne sur le web a un chemin d’accès sur un serveur.

C’est le cas du fichier du logo présent sur la [page de cette ville](https://www.chartres.fr/).

Quel est le chemin de ce fichier **à partir de la racine** du site ?",3.254302263259888,1.517638087272644,QROC,,False,q-situation,mots
112,5.1,@connexionPeriph,skillYmsHqsPoALefb,5,challenge1t6XuEPYXGrjt8,"Pour imprimer depuis un ordinateur, il faut établir une connexion avec une imprimante.

Complétez le texte suivant.
",1.2660481929779053,1.201611876487732,QROCM-ind,,False,q-savoir,petit
113,3.1,@affichageDiaporama,rec15zUQJnyZfELY9,5,rec2o6C9yAWGVcMCc,"Dans le document à télécharger :

1. Affichez l'ensemble des diapositives à l'écran avec **5 diapositives par ligne**.

2. Repérez le groupe de 3 diapositives avec une fleur identique alignées **verticalement**, supprimez la première d'entre elles.

3. Un nouveau groupe de 3 diapositives avec une fleur identique alignées verticalement apparaît, supprimez encore la première d'entre elles.

4. Déplacez les 3 premières diapositives de la 4e ligne au début de la présentation.

Quel mot est formé par les lettres de la première colonne ?",1.8908276557922363,2.562601089477539,QROC,,False,e-preuve,mots
114,5.1,@miseAJour,recL9X9er9ut84LL,5,challenge2jJJd2KcXsp7UG,"Seynabou souhaite mettre à jour la suite logicielle Pix Office sur son ordinateur.

Vous pouvez consulter la [page des mises à jour](https://epreuves.pix.fr/maj_pixapp.html?mode=e).

Sa configuration est la suivante :
<div id=""pix-editor"">
<style>
#pix-editor dt {
    float: left;
    clear: left;
}

#pix-editor dd {
    float: left;
     margin: 0 0 0;
     padding: 0px 5px;
}
#pix-editor .header {
    border:1px;
    margin:1px;
    padding:5px;
    background-color:lightgrey;
    width:300px;
    font-size:80%
} 
#pix-editor .corps {
    border:1px;
    margin:1px;
    padding:5px;
    background-color: #e6e6e6;
    width:300px;
    font-size: 80%
}
</style>
      <div class=header>
        Informations système
        </div>
        <div class=corps>
        <dl>
        <dt><strong>PixOS </strong></dt><dd> Version 3.1</dd><br />
        <dt>Modèle : </dt><dd>PixOrdi 20</dd><br />
        <dt>Processeur : </dt><dd>2,7 GHz Core i5</dd><br />
        <dt>Mémoire : </dt><dd>2 Go 1600 MHz</dd><br />
        <dt>Graphisme : </dt><dd>GT 512 Mo</dd><br />
        <dt>Disque dur : </dt><dd>250 Go (4 Go dispo)</dd><br />
        </dl>
        </div>
</div>

Répondez aux questions ci-dessous.",2.3412530422210693,1.5164434909820557,QROCM-ind,,False,q-situation,petit
115,1.1,@eval,skill12IkBxKi1bKySS,4,challenge1ALEzrT99pE2Wx,Sélectionnez le **compte certifié** de Gad Elmaleh sur TikTok.,-2.5638556480407715,0.7427746057510376,QROC,,True,q-situation,mots
116,3.1,@outilsStdTexte,recgDJuwchsgWlsV0,4,recNWXdV5BAQ31rIu,"Remplacez le mot **eget** par le mot **désire** dans tout le texte.

Combien de caractères contient le document suite à cette modification (en incluant les espaces) ?",1.6840308904647827,1.822420597076416,QROC,,False,e-preuve,nombre
117,1.1,@url,recGu9jrbWTeQ9twT,6,recu9M2bfpjUlacVo,"L'URL suivante, censée aboutir à un article, donne lieu à une redirection indiquant que la page n'a pas été trouvée.

Retrouvez la page recherchée.

Reportez le titre de l’article et son auteur.

> https://www.cairn.info/revue-reseaux-2012-numero171-page-19.htm   ",2.0811235904693604,1.4549624919891355,QROCM-ind,,False,e-preuve,mots
118,3.3,@miseEnPageTab,recW0pab7QV7dlB97,4,recZjuf1caEli6BHp,"Paramétrez l’impression du document à télécharger de telle sorte que les cinq colonnes occupent toute la largeur de la page (orientation Portrait, format A4).

Combien de pages seront imprimées ?",2.5996310710906982,1.31492018699646,QROC,,False,e-preuve,nombre
119,4.1,@choixmotdepasse,recF9oTiR8fMSnQoo,3,recTBBoTTFAS0eY9q,"Julia s'est fait pirater son compte sur un réseau social.

Son mot de passe de 8 caractères était facile à deviner à partir des informations que tout le monde peut consulter en ligne sur son profil public.

Vous devez trouver **son mot de passe** pour découvrir qui veut devenir l'ami de Julia.

Voici sa page de profil public et [le lien pour accéder au réseau social](https://epreuves.pix.fr/perso3.html#03530905000e00520450050905070507).",0.0099574979394674,1.2819617986679075,QROC,,False,e-preuve,mots
120,3.1,@outilsStdTexte,recGfKF6LAmg21bOr,3,rec3IVL8JngbsPcBk,"Dans le texte à télécharger, quel est le mot placé juste **après** le mot **Curriculum** ?",0.6206694841384888,1.487209677696228,QROC,,False,e-preuve,mots
121,2.1,@outilsMessagerie,skill1xkz0CTTsal6uL,4,challenge28kwuFJjZlaJs8,Nommez deux applications de messagerie instantanée.,-1.6096547842025757,0.6161782145500183,QROCM-dep,,False,q-savoir,mots
122,2.4,@enjeuxGAFAM,recAYxA5gWod1vtgi,3,recZStkrtLfDakgMS,"À quel GAFAM ces réseaux sociaux appartiennent-ils ?
",0.0956121236085891,1.164447546005249,QROCM-ind,,False,q-savoir,petit
123,1.1,@requete,rec1xAgCoZux1Lxq8,2,rec29wio03SDFL9s2,"Waël a fait une recherche sur internet.

Il a obtenu [ces résultats](https://epreuves.pix.fr/recherche/recherche.html?mode=7dd260&lang=fr).

Quels sont les **trois mots-clés** que Waël a tapés ?",-0.4018819332122803,1.4236027002334597,QROC,,False,e-preuve,mots
124,4.1,@choixmotdepasse,recF9oTiR8fMSnQoo,3,recgzvi9msKskBUf8,"Julia s'est fait pirater son compte sur un réseau social.

Son mot de passe de 8 caractères était facile à deviner à partir des informations que tout le monde peut consulter en ligne sur son profil public.

Vous devez trouver **son mot de passe** pour découvrir qui veut devenir l'ami de Julia.

Voici sa page de profil public et [le lien pour accéder au réseau social](https://epreuves.pix.fr/perso3.html#03510908015a01050507040e0453).",0.0116070136427879,1.2775949239730835,QROC,,False,e-preuve,mots
125,1.1,@publi,recxqogrKZ9p8b1u8,6,recZCrjCoti8sRjLq,"Rome2 est intervenu sur la page Wikipédia française de Armand Jean du Plessis de Richelieu le 23 novembre 2014.

Parmi les affirmations suivantes à propos de Rome2, lesquelles sont vraies ?",2.053297758102417,1.1641072034835815,QCM,,False,e-preuve,mots
126,4.3,@empreinteEco,skill1Qqhe7vB2hFElY,6,rec26znHEMKgM0jb4,"Christophe se préoccupe de l’efficacité énergétique de son centre de données.

Il doit calculer la valeur de son indicateur d’efficacité énergétique (PUE). 

Il dispose des relevés de consommations d’énergie annuel suivants :

* groupe de production d’eau réfrigérée : 5 000 kWh
* baies de calcul et de stockage étage 1 : 3 000 kWh
* baies de calcul et de stockage étage 2 : 2 000 kWh
* tours aéroréfrigérantes : 2 000 kWh
* pompes à eau : 1 000 kWh
* infrastructures réseau : 500 kWh
* vidéosurveillance et PC sécurité : 250 kWh

Quel est le PUE de son centre ?

Le centre de données est-il efficace en matière de consommation énergétique ?",4.932664394378662,0.8495369553565979,QROCM-ind,,False,q-situation,petit
127,4.3,@recyclage,skill1PnrKTr7hytydK,4,challenge1P3TApGIiTXv9J,"Afin de réduire son impact sur l’environnement, Antoine a trié ses appareils électroniques.

Associez chacune des situations suivantes au nom du processus qui convient.",-0.2197891324758529,1.259768843650818,QROCM-ind,,False,q-situation,petit
